Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
20211830,04/11/2011 09:14:17 AM,,DOHMH,Department of Health and Mental Hygiene,Tattooing,Minor Received Tattoo,Tattoo Parlor,10027,252 WEST 125 STREET,WEST 125 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,05/18/2011 09:14:17 AM,04/11/2011 10:50:23 AM,10 MANHATTAN,MANHATTAN,998133,234243,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.809607841477785,-73.94984917079901,"(40.809607841477785, -73.94984917079901)"
20219293,04/12/2011 08:02:48 AM,07/13/2011 08:41:50 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11214,8508 21 AVENUE,21 AVENUE,85 STREET,86 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,05/18/2011 04:09:44 PM,04/12/2011 04:09:44 PM,11 BROOKLYN,BROOKLYN,985481,159241,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.603755988099046,-73.99556685738598,"(40.603755988099046, -73.99556685738598)"
20225980,04/13/2011 12:28:04 PM,07/13/2011 08:37:17 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11204,6602 BAY PARKWAY,BAY PARKWAY,NYCTA SUBWAY,67 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,05/19/2011 03:39:08 PM,04/13/2011 03:39:08 PM,11 BROOKLYN,BROOKLYN,989173,162631,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61305956131616,-73.98226855982922,"(40.61305956131616, -73.98226855982922)"
20241938,04/15/2011 11:53:49 AM,07/13/2011 08:37:16 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11208,600 RIDGEWOOD AVENUE,RIDGEWOOD AVENUE,GRANT AVENUE,ELDERT LANE,,,ADDRESS,BROOKLYN,,N/A,Closed,05/21/2011 03:08:32 PM,04/15/2011 03:08:32 PM,05 BROOKLYN,BROOKLYN,1021091,189519,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6867859735264,-73.86716098015863,"(40.6867859735264, -73.86716098015863)"
20242746,04/15/2011 05:16:32 PM,07/13/2011 08:37:15 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10003,353 EAST 14 STREET,EAST 14 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,05/24/2011 01:26:13 PM,04/18/2011 01:26:13 PM,06 MANHATTAN,MANHATTAN,988770,205904,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7318344322965,-73.98369104912778,"(40.7318344322965, -73.98369104912778)"
20256750,04/18/2011 10:40:37 AM,,DOHMH,Department of Health and Mental Hygiene,Tattooing,Minor Received Tattoo,Tattoo Parlor,11432,86-82 MIDLAND PARKWAY,MIDLAND PARKWAY,DALNY ROAD,WEXFORD TERRACE,,,ADDRESS,JAMAICA,,N/A,Pending,05/25/2011 10:40:37 AM,04/18/2011 02:22:03 PM,08 QUEENS,QUEENS,1044409,199651,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.714468084397474,-73.7829921368993,"(40.714468084397474, -73.7829921368993)"
20257260,04/18/2011 07:36:04 PM,07/13/2011 08:37:14 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11373,88-37 51 AVENUE,51 AVENUE,87 STREET,90 STREET,,,ADDRESS,ELMHURST,,N/A,Closed,05/25/2011 03:24:49 PM,04/19/2011 03:24:49 PM,04 QUEENS,QUEENS,1018805,208612,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73920087340658,-73.87530568773467,"(40.73920087340658, -73.87530568773467)"
20265177,04/19/2011 03:36:40 PM,07/13/2011 08:37:14 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11385,66-93 FRESH POND ROAD,FRESH POND ROAD,PUTNAM AVENUE,67 AVENUE,,,ADDRESS,RIDGEWOOD,,N/A,Closed,05/25/2011 04:41:25 PM,04/19/2011 04:41:25 PM,05 QUEENS,QUEENS,1012879,196555,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.706128516458826,-73.89674136926554,"(40.706128516458826, -73.89674136926554)"
20272600,04/20/2011 10:22:04 AM,07/13/2011 08:37:13 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10459,1126 WESTCHESTER AVENUE,WESTCHESTER AVENUE,HOE AVENUE,FAILE STREET,,,ADDRESS,BRONX,,N/A,Closed,05/26/2011 03:43:55 PM,04/20/2011 03:43:55 PM,02 BRONX,BRONX,1014600,240036,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82546676479596,-73.89033776981455,"(40.82546676479596, -73.89033776981455)"
20279854,04/21/2011 06:29:03 PM,07/13/2011 08:37:13 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11208,1290 SUTTER AVENUE,SUTTER AVENUE,EUCLID AVENUE,PINE STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,05/28/2011 01:09:00 PM,04/22/2011 01:09:00 PM,05 BROOKLYN,BROOKLYN,1020171,184488,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67298081603788,-73.87050507190413,"(40.67298081603788, -73.87050507190413)"
20293279,04/23/2011 09:21:07 PM,07/13/2011 08:37:12 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10466,3998 WHITEPLAINS ROAD,WHITEPLAINS ROAD,EAST 225 STREET,EAST 226 STREET,,,ADDRESS,BRONX,,N/A,Closed,05/31/2011 04:47:58 PM,04/25/2011 04:47:58 PM,12 BRONX,BRONX,1022924,262978,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.88840308300074,-73.86012873372337,"(40.88840308300074, -73.86012873372337)"
20296364,04/24/2011 07:25:02 AM,07/13/2011 08:37:12 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10466,3998 WHITEPLAINS ROAD,WHITEPLAINS ROAD,EAST 225 STREET,EAST 226 STREET,,,ADDRESS,BRONX,,N/A,Closed,05/31/2011 04:49:21 PM,04/25/2011 04:49:21 PM,12 BRONX,BRONX,1022924,262978,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.88840308300074,-73.86012873372337,"(40.88840308300074, -73.86012873372337)"
20296456,04/24/2011 11:06:01 AM,07/13/2011 08:37:12 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Prohibited Item Sale to Minor,,11423,190-01 HOLLIS BOULEVARD,HOLLIS BOULEVARD,99 AVENUE,191 STREET,,,ADDRESS,HOLLIS,,N/A,Closed,05/31/2011 04:49:51 PM,04/25/2011 04:49:51 PM,12 QUEENS,QUEENS,1048650,197888,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70959923198796,-73.76771077179426,"(40.70959923198796, -73.76771077179426)"
20300952,04/25/2011 10:19:59 PM,07/13/2011 08:37:11 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11209,279 71 STREET,71 STREET,RIDGE BOULEVARD,3 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,06/01/2011 03:47:19 PM,04/26/2011 03:47:19 PM,10 BROOKLYN,BROOKLYN,976629,170404,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63439290897764,-74.02745775041656,"(40.63439290897764, -74.02745775041656)"
20301705,04/25/2011 08:24:40 PM,07/13/2011 08:37:11 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11209,7901 6 AVENUE,6 AVENUE,79 STREET,80 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,06/01/2011 03:42:22 PM,04/26/2011 03:42:22 PM,10 BROOKLYN,BROOKLYN,978273,166971,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62497131041551,-74.02153153214194,"(40.62497131041551, -74.02153153214194)"
20301738,04/25/2011 05:19:08 PM,07/13/2011 08:37:11 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10451,552 MORRIS AVENUE,MORRIS AVENUE,EAST 149 STREET,EAST 150 STREET,,,ADDRESS,BRONX,,N/A,Closed,06/01/2011 03:41:08 PM,04/26/2011 03:41:08 PM,01 BRONX,BRONX,1005667,237181,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81765677716016,-73.92262405118348,"(40.81765677716016, -73.92262405118348)"
20313983,04/27/2011 05:35:57 AM,07/13/2011 08:37:10 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10027,2445 8 AVENUE,8 AVENUE,WEST 131 STREET,WEST 132 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,06/02/2011 01:03:19 PM,04/27/2011 01:03:19 PM,10 MANHATTAN,MANHATTAN,998545,235858,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.814039909290535,-73.9483574264835,"(40.814039909290535, -73.9483574264835)"
20324826,04/28/2011 06:10:59 PM,04/29/2011 01:04:00 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10035,,,,,EAST  125 STREET,PARK AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,05/02/2011 06:10:59 PM,04/29/2011 01:04:00 PM,11 MANHATTAN,MANHATTAN,1001128,232587,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80505736609213,-73.93903422529588,"(40.80505736609213, -73.93903422529588)"
20331385,04/29/2011 10:22:57 PM,05/02/2011 03:39:03 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Prohibited Item Sale to Minor,,10458,485 EAST 188 STREET,EAST 188 STREET,WASHINGTON AVENUE,BATHGATE AVENUE,,,ADDRESS,BRONX,,N/A,Closed,05/03/2011 10:22:57 PM,05/02/2011 03:39:03 PM,06 BRONX,BRONX,1014596,251983,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.858257778647,-73.89029816225118,"(40.858257778647, -73.89029816225118)"
20331916,04/29/2011 12:34:47 PM,07/13/2011 08:37:09 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10314,956 RICHMOND AVENUE,RICHMOND AVENUE,MONSEY PLACE,HILLSIDE CEMETERY BOUNDARY,,,ADDRESS,STATEN ISLAND,,N/A,Closed,06/04/2011 03:20:43 PM,04/29/2011 03:20:43 PM,01 STATEN ISLAND,STATEN ISLAND,942865,166584,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62381442995992,-74.1490827227333,"(40.62381442995992, -74.1490827227333)"
20360149,05/04/2011 02:31:44 PM,07/13/2011 08:37:06 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11378,60-42 55 STREET,55 STREET,NURGE AVENUE,ARNOLD AVENUE,,,ADDRESS,MASPETH,,N/A,Closed,06/09/2011 04:43:34 PM,05/04/2011 04:43:34 PM,05 QUEENS,QUEENS,1008966,199804,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71505804063691,-73.91084277899728,"(40.71505804063691, -73.91084277899728)"
20361015,05/04/2011 02:36:29 PM,07/13/2011 08:37:06 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10029,346 EAST 106 STREET,EAST 106 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,06/09/2011 04:43:43 PM,05/04/2011 04:43:43 PM,11 MANHATTAN,MANHATTAN,1000502,227151,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.790138201785076,-73.94130858320375,"(40.790138201785076, -73.94130858320375)"
20375142,05/06/2011 11:13:55 AM,07/13/2011 08:37:05 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10459,1126 WESTCHESTER AVENUE,WESTCHESTER AVENUE,HOE AVENUE,FAILE STREET,,,ADDRESS,BRONX,,N/A,Closed,06/11/2011 03:07:59 PM,05/06/2011 03:07:59 PM,02 BRONX,BRONX,1014600,240036,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82546676479596,-73.89033776981455,"(40.82546676479596, -73.89033776981455)"
20376180,05/06/2011 04:20:15 PM,07/13/2011 08:37:04 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11378,60-79 FRESH POND ROAD,FRESH POND ROAD,60 DRIVE,ELIOT AVENUE,,,ADDRESS,MASPETH,,N/A,Closed,06/14/2011 03:14:13 PM,05/09/2011 03:14:13 PM,05 QUEENS,QUEENS,1011624,199791,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71501453399477,-73.90125472284477,"(40.71501453399477, -73.90125472284477)"
20380987,05/07/2011 03:38:11 PM,07/13/2011 08:37:04 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10460,760 EAST TREMONT AVENUE,EAST TREMONT AVENUE,PROSPECT AVENUE,MAPES AVENUE,,,ADDRESS,BRONX,,N/A,Closed,06/14/2011 03:57:48 PM,05/09/2011 03:57:48 PM,06 BRONX,BRONX,1015001,246892,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84428310291968,-73.88885742582409,"(40.84428310291968, -73.88885742582409)"
20381908,05/07/2011 01:47:55 PM,07/13/2011 08:37:04 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11210,1869 FLATBUSH AVENUE,FLATBUSH AVENUE,AVENUE K,EAST 38 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,06/14/2011 03:46:43 PM,05/09/2011 03:46:43 PM,18 BROOKLYN,BROOKLYN,1001263,166758,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62437235057655,-73.93871295044183,"(40.62437235057655, -73.93871295044183)"
20384969,05/08/2011 11:03:30 PM,07/13/2011 08:37:04 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10460,760 EAST TREMONT AVENUE,EAST TREMONT AVENUE,PROSPECT AVENUE,MAPES AVENUE,,,ADDRESS,BRONX,,N/A,Closed,06/14/2011 04:35:15 PM,05/09/2011 04:35:15 PM,06 BRONX,BRONX,1015001,246892,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84428310291968,-73.88885742582409,"(40.84428310291968, -73.88885742582409)"
20388400,05/09/2011 02:48:14 PM,07/13/2011 08:37:03 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11220,6752 4 AVENUE,4 AVENUE,SENATOR STREET,68 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,06/16/2011 02:22:46 PM,05/11/2011 02:22:46 PM,10 BROOKLYN,BROOKLYN,977857,170929,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63583489373305,-74.02303387884206,"(40.63583489373305, -74.02303387884206)"
20388864,05/09/2011 10:27:45 PM,07/13/2011 08:37:03 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11418,113-02 JAMAICA AVENUE,JAMAICA AVENUE,113 STREET,114 STREET,,,ADDRESS,RICHMOND HILL,,N/A,Closed,06/16/2011 03:36:46 PM,05/11/2011 03:36:46 PM,09 QUEENS,QUEENS,1029863,193581,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69789434634899,-73.8355040032107,"(40.69789434634899, -73.8355040032107)"
20389926,05/09/2011 01:48:04 PM,07/13/2011 08:37:03 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11373,90-38 CORONA AVENUE,CORONA AVENUE,90 STREET,BEND,,,ADDRESS,ELMHURST,,N/A,Closed,06/16/2011 02:21:57 PM,05/11/2011 02:21:57 PM,04 QUEENS,QUEENS,1019102,209653,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74205699119175,-73.87422854880994,"(40.74205699119175, -73.87422854880994)"
20401827,05/11/2011 09:14:41 AM,07/13/2011 08:37:02 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11216,281 NOSTRAND AVENUE,NOSTRAND AVENUE,CLIFTON PLACE,GREENE AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,06/16/2011 04:55:24 PM,05/11/2011 04:55:24 PM,03 BROOKLYN,BROOKLYN,997760,190310,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68902344897685,-73.9512848515464,"(40.68902344897685, -73.9512848515464)"
20403587,05/11/2011 03:26:07 PM,07/13/2011 08:37:02 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11219,6220 11 AVENUE,11 AVENUE,62 STREET,63 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,06/17/2011 01:59:26 PM,05/12/2011 01:59:26 PM,10 BROOKLYN,BROOKLYN,983052,168877,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.630204814725815,-74.00431601105002,"(40.630204814725815, -74.00431601105002)"
20404209,05/11/2011 05:59:47 PM,07/13/2011 08:37:02 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10305,643 OCEANSIDE AVENUE,OCEANSIDE AVENUE,SEAVIEW AVENUE,LIBERTY AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,06/17/2011 03:53:59 PM,05/12/2011 03:53:59 PM,02 STATEN ISLAND,STATEN ISLAND,962382,150271,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.579108249639646,-74.07872315176218,"(40.579108249639646, -74.07872315176218)"
20410844,05/12/2011 08:24:31 AM,07/13/2011 08:37:01 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11214,8508 21 AVENUE,21 AVENUE,85 STREET,86 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,06/17/2011 04:50:43 PM,05/12/2011 04:50:43 PM,11 BROOKLYN,BROOKLYN,985481,159241,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.603755988099046,-73.99556685738598,"(40.603755988099046, -73.99556685738598)"
20428372,05/13/2011 08:38:45 AM,07/13/2011 08:37:00 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11207,684 NEW LOTS AVENUE,NEW LOTS AVENUE,JEROME STREET,WARWICK STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,06/18/2011 02:34:12 PM,05/13/2011 02:34:12 PM,05 BROOKLYN,BROOKLYN,1016252,181767,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66552731924555,-73.8846459367598,"(40.66552731924555, -73.8846459367598)"
20430054,05/13/2011 03:15:46 PM,07/13/2011 08:37:00 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11225,220 ROGERS AVENUE,ROGERS AVENUE,UNION STREET,PRESIDENT STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,06/21/2011 11:34:22 AM,05/16/2011 11:34:22 AM,09 BROOKLYN,BROOKLYN,997171,182826,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66848244567879,-73.95342305084635,"(40.66848244567879, -73.95342305084635)"
20457460,05/18/2011 09:27:09 AM,07/13/2011 08:36:57 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11226,2336 BEDFORD AVENUE,BEDFORD AVENUE,ALBEMARLE ROAD,TILDEN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,06/24/2011 01:12:15 PM,05/19/2011 01:12:15 PM,14 BROOKLYN,BROOKLYN,996550,174947,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.646857207651124,-73.95567597023404,"(40.646857207651124, -73.95567597023404)"
20459873,05/19/2011 01:39:01 AM,07/13/2011 08:36:56 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10040,1634 SAINT NICHOLAS AVENUE,SAINT NICHOLAS AVENUE,WEST 191 STREET,WEST 192 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,06/24/2011 01:34:09 PM,05/19/2011 01:34:09 PM,12 MANHATTAN,MANHATTAN,1003934,251144,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.855985185899,-73.92884410256742,"(40.855985185899, -73.92884410256742)"
20465300,05/19/2011 02:29:21 PM,07/13/2011 08:36:56 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10002,107 CLINTON STREET,CLINTON STREET,RIVINGTON STREET,DELANCEY STREET,,,ADDRESS,NEW YORK,,N/A,Closed,06/24/2011 04:52:32 PM,05/19/2011 04:52:32 PM,03 MANHATTAN,MANHATTAN,988262,200945,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.718223426303126,-73.98552695829585,"(40.718223426303126, -73.98552695829585)"
20484846,05/22/2011 01:53:18 PM,07/13/2011 08:36:55 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11214,8511 BAY PARKWAY,BAY PARKWAY,85 STREET,86 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,06/29/2011 01:23:52 PM,05/24/2011 01:23:52 PM,11 BROOKLYN,BROOKLYN,986103,158747,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.602399950379905,-73.99332701346299,"(40.602399950379905, -73.99332701346299)"
20487577,05/23/2011 08:53:12 PM,05/26/2011 02:20:45 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11219,,,,,12 AVENUE,69 STREET,INTERSECTION,BROOKLYN,,N/A,Closed,05/27/2011 08:53:12 PM,05/26/2011 02:20:45 PM,10 BROOKLYN,BROOKLYN,982558,166993,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.625033550488624,-74.00609526284424,"(40.625033550488624, -74.00609526284424)"
20493921,05/24/2011 10:04:31 AM,07/13/2011 08:36:54 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10457,1976 ARTHUR AVENUE,ARTHUR AVENUE,EAST TREMONT AVENUE,EAST 178 STREET,,,ADDRESS,BRONX,,N/A,Closed,06/30/2011 01:12:15 PM,05/25/2011 01:13:16 PM,06 BRONX,BRONX,1013819,247808,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84680128912326,-73.89312545544374,"(40.84680128912326, -73.89312545544374)"
20494301,05/24/2011 11:52:11 AM,05/26/2011 02:21:46 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11418,,,,,107 STREET,JAMAICA AVENUE,INTERSECTION,RICHMOND HILL,,N/A,Closed,05/28/2011 11:52:11 AM,05/26/2011 02:21:46 PM,09 QUEENS,QUEENS,1028521,192664,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69538421405041,-73.84034972810501,"(40.69538421405041, -73.84034972810501)"
